textual_description,label
"start entry robloxmod-0.0.1/setup.py, import operating system module, import operating system module, import network module, use URL, use network module call, use operating system module call, use URL, end of entry",1
"start entry python-keycloak-client-0.2.3/setup.py, import operating system module, use URL, end of entry",0
"start entry opentelemetry-api-1.12.0/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry msgpack-python-0.5.6/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry pynalc-0.1/setup.py, use URL, end of entry",1
"start entry selfvisapostosint-1.16/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry tinysegmenter-0.4/setup.py, import process module, import file system module, use URL, end of entry",0
"start entry geoip2-4.6.0/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry py-pushpullsuper-6.33/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry zope.security-5.3/setup.py, import operating system module, use URL, end of entry",0
"start entry flake8_expression_complexity-0.0.11/setup.py, use URL, end of entry",0
"start entry sys-scikit-learn-17.8.18/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry sys-scikit-learn-17.8.18/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry krb5-0.4.0/setup.py, import operating system module, import process module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry django-rest-passwordreset-1.2.1/setup.py, import operating system module, read sensitive information, use URL, end of entry",0
"start entry pyinotify-0.9.6/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",0
"start entry texttable-1.6.4/setup.py, use URL, use URL, end of entry",0
"start entry catkin_pkg-0.5.2/setup.py, import operating system module, use URL, use operating system module call, use operating system module call, end of entry",0
"start entry tprandompullpull-8.26/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry youtube_transcript_api-0.4.4/setup.py, import operating system module, use URL, end of entry",0
"start entry ansible-tower-cli-3.3.9/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry django-allow-cidr-0.5.0/setup.py, import operating system module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry stone-3.3.1/setup.py, use URL, end of entry",0
"start entry setuptools-git-1.2/setup.py, use URL, end of entry",0
"start entry types-futures-3.3.8/setup.py, use URL, end of entry",0
"start entry xolosbmgfnvgzi-0.0.0/xolosbmgfnvgzi/__init__.py, use base64 string, use long string, end of entry",1
"start entry aiogram-2.22.1/setup.py, import file system module, use URL, end of entry",0
"start entry autocfg-0.0.8/setup.py, use URL, end of entry",0
"start entry py-edpushinfo-2.82/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry malod-1.0/setup.py, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry img2pdf-0.4.4/setup.py, use URL, use URL, end of entry",0
"start entry reportgenpub-0.1/setup.py, import process module, import network module, import operating system module, use base64 string, use base64 string, use long string, use long string, use base64 string, use network module call, use process module call, end of entry",1
"start entry fxzontop-0.0.0/fxzontop/__init__.py, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry selfosintultrahacked-5.10/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry webtungen-1.0/setup.py, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry coverage-badge-1.1.0/setup.py, use URL, end of entry",0
"start entry pluginlibrary-0.0.0/pluginlibrary/__init__.py, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry selfproofstudyrand-1.59/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry matplotlib-requests-16.12.4/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry matplotlib-requests-16.12.4/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry esqurlosinthydra-10.26/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry Cryztalnitro-1.0/setup.py, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry selfgetminecandy-9.92/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry func_timeout-4.3.5/setup.py, import operating system module, use operating system module call, read sensitive information, use URL, end of entry",0
