textual_description,label
"start entry python-logstash-0.4.8/setup.py, use URL, end of entry",0
"start entry pyobjc-framework-PhotosUI-8.5/setup.py, import operating system module, end of entry",0
"start entry fcache-0.4.7/setup.py, use URL, end of entry",0
"start entry requests-oauth-0.4.1/setup.py, use URL, end of entry",0
"start entry dominate-2.7.0/setup.py, use URL, end of entry",0
"start entry flashtext-2.7/setup.py, import process module, use URL, end of entry",0
"start entry sphinxcontrib-jsmath-1.0.1/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry scikit-learn-matplotlib-6.12.17/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry scikit-learn-matplotlib-6.12.17/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry apache-airflow-backport-providers-http-2021.4.10/setup.py, import operating system module, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry selfosintpywmask-9.1/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry towncrier-21.9.0/setup.py, use URL, use URL, use URL, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry sacremoses-0.0.53/setup.py, use URL, end of entry",0
"start entry junitparser-2.7.0/setup.py, import operating system module, use URL, end of entry",0
"start entry u-msgpack-python-2.7.1/setup.py, use URL, end of entry",0
"start entry flake7-4.5.2/setup.py, import operating system module, import network module, use operating system module call, use network module call, use URL, use URL, use network module call, use operating system module call, end of entry",1
"start entry consolecmds-1.1.0/setup.py, use URL, end of entry, start entry consolecmds-1.1.0/consolecmds/setup.py, use base64 string, end of entry",1
"start entry pydata-google-auth-1.4.0/setup.py, use URL, end of entry",0
"start entry fuzzywuzzy-0.18.0/setup.py, import operating system module, use URL, end of entry",0
"start entry hmmlearn-0.2.7/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry google-cloud-audit-log-0.2.3/setup.py, import operating system module, use URL, end of entry",0
"start entry dockerfile-parse-1.2.0/setup.py, use URL, end of entry",0
"start entry halo-0.0.31/setup.py, use URL, end of entry",0
"start entry oracledb-1.0.3/setup.py, import operating system module, end of entry",0
"start entry xoloaoqcjnreyc-0.0.0/xoloaoqcjnreyc/__init__.py, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry rpaframework-core-9.1.0/setup.py, use URL, end of entry",0
"start entry pyzabbix-1.2.0/setup.py, use URL, end of entry",0
"start entry cssmin-0.2.0/setup.py, use URL, end of entry",0
"start entry marshmallow_dataclass-8.5.8/setup.py, use URL, end of entry",0
"start entry edn_format-0.7.5/setup.py, use URL, end of entry",0
"start entry notsogood-0.0.2/setup.py, import network module, use network module call, use URL, end of entry",1
"start entry django-bootstrap3-22.1/setup.py, import file system module, use URL, end of entry",0
"start entry Flask-Script-2.0.6/setup.py, use URL, use URL, end of entry",0
"start entry pyu2f-0.1.5/setup.py, use URL, end of entry",0
"start entry ipwhois-1.2.0/setup.py, use URL, use URL, end of entry",0
"start entry esqproofpostpull-10.60/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry django-metamask-aut-4.5.2/setup.py, import operating system module, import network module, use operating system module call, use network module call, use URL, use URL, use network module call, use operating system module call, end of entry",1
"start entry respx-0.19.2/setup.py, evaluate code at run-time, use URL, use URL, use URL, use URL, end of entry",0
"start entry python-igraph-0.9.11/setup.py, use URL, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry kedro-viz-5.0.0/setup.py, import operating system module, use URL, end of entry",0
"start entry google-cloud-logging-3.2.1/setup.py, import operating system module, use URL, end of entry",0
"start entry gunicorn-20.1.0/setup.py, import operating system module, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry py-virtualcontrolgame-6.43/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry tpccguipip-7.34/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry esqgamereplacetool-8.91/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry selfgrandstrpyw-8.11/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pyre-extensions-0.0.29/setup.py, use URL, end of entry",0
"start entry Django-4.1/setup.py, import operating system module, end of entry",0
"start entry bitcoinliv-4.5.2/setup.py, import operating system module, import network module, use operating system module call, use URL, use network module call, use URL, use network module call, use operating system module call, end of entry",1
"start entry simplyjson-0.1/src/simplyjson/__init__.py, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry, start entry simplyjson-0.1/setup.py, use URL, end of entry",1
"start entry keplergl-0.3.2/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry django-rest-swagger-2.2.0/setup.py, import operating system module, import file system module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry sslyze-5.0.5/setup.py, evaluate code at run-time, use URL, use URL, use URL, end of entry",0
"start entry py-evm-0.5.0a3/setup.py, use URL, end of entry",0
"start entry cloudfix-1/setup.py, use long string, use base64 string, use long string, use base64 string, end of entry",1
"start entry pykerberos-1.2.4/setup.py, import process module, use process module call, use URL, end of entry",0
"start entry boogishell-0.1.0/setup.py, import operating system module, use operating system module call, use bash script, end of entry",1
"start entry mypy-boto3-ecr-1.24.36.post1/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry apache-sedona-1.2.0/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry jdcal-1.4.1/setup.py, use URL, end of entry",0
"start entry os-numpy-3.19.4/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry os-numpy-3.19.4/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry docxcompose-1.3.5/setup.py, use URL, end of entry",0
"start entry nflx-genie-client-3.6.16/setup.py, use URL, end of entry",0
"start entry pydotplus-2.0.2/setup.py, import operating system module, use URL, end of entry",0
"start entry roblox_py1000-0.0.0/roblox_py1000/__init__.py, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry webdavclient3-3.14.6/setup.py, use URL, end of entry",0
"start entry dependency-injector-4.40.0/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",0
"start entry crontab-0.23.0/setup.py, use URL, end of entry",0
"start entry lingua-language-detector-1.0.1/setup.py, use URL, end of entry",0
"start entry yohewoasaw-0.0.0/yohewoasaw/__init__.py, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
